stage,observation,noisy_observation,small_prob,large_prob,prediction,true_target,correct,trial_id,experiment,description
gaze,1,1,0.44999999999999996,0.55,1,1,1,98,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,1,0,98,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,98,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,99,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,1,0,99,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,99,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,0,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,0,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,0,0.7216981132075471,0.2783018867924528,0,1,0,0,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,1,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,1,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,1,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,2,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,0,0.665289256198347,0.33471074380165294,0,1,0,2,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,2,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,3,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,3,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,3,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,4,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,4,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,4,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,5,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,0,0.665289256198347,0.33471074380165294,0,1,0,5,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,5,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,6,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,6,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,6,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,7,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,7,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,0,0.7216981132075471,0.2783018867924528,0,1,0,7,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,8,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,8,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,8,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,0,0.55,0.44999999999999996,0,1,0,9,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.33471074380165294,0.665289256198347,1,1,1,9,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.09309623430962348,0.9069037656903766,1,1,1,9,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,10,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,0,0.665289256198347,0.33471074380165294,0,1,0,10,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,10,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,11,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,11,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,11,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,12,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,12,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,12,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,13,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,13,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,13,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,14,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,14,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,0,0.7216981132075471,0.2783018867924528,0,1,0,14,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,15,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,15,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,15,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,16,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,16,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,16,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,17,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,17,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,17,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,0,0.55,0.44999999999999996,0,1,0,18,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.33471074380165294,0.665289256198347,1,1,1,18,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.09309623430962348,0.9069037656903766,1,1,1,18,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,0,0.55,0.44999999999999996,0,1,0,19,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.33471074380165294,0.665289256198347,1,1,1,19,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.09309623430962348,0.9069037656903766,1,1,1,19,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,20,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,20,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,20,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,21,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,21,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,21,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,22,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,22,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,22,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,23,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,23,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,23,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,24,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,24,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,24,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,25,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,25,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,25,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,26,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,0,0.665289256198347,0.33471074380165294,0,1,0,26,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,26,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,27,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,27,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,27,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,28,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,0,0.665289256198347,0.33471074380165294,0,1,0,28,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,28,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,29,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,29,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,29,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,30,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,30,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,30,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,31,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,31,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,31,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,32,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,32,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,32,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,0,0.55,0.44999999999999996,0,1,0,33,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.33471074380165294,0.665289256198347,1,1,1,33,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,0,0.767241379310345,0.23275862068965514,0,1,0,33,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,34,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,34,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,34,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,35,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.2674418604651163,0.7325581395348837,1,1,1,35,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,35,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,0,0.55,0.44999999999999996,0,1,0,36,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,0,0.7325581395348837,0.2674418604651163,0,1,0,36,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.2783018867924528,0.7216981132075471,1,1,1,36,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,0,0.55,0.44999999999999996,0,1,0,37,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.33471074380165294,0.665289256198347,1,1,1,37,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.09309623430962348,0.9069037656903766,1,1,1,37,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,0,0.55,0.44999999999999996,0,1,0,38,all_cues_correct_large,All cues correctly indicate the large object.
hand,1,1,0.33471074380165294,0.665289256198347,1,1,1,38,all_cues_correct_large,All cues correctly indicate the large object.
trajectory,1,1,0.09309623430962348,0.9069037656903766,1,1,1,38,all_cues_correct_large,All cues correctly indicate the large object.
gaze,1,1,0.44999999999999996,0.55,1,1,1,39,all_cues_correct_large,All cues correctly indicate the large object.
